res_stname,res_state,res_puma,place_name,pop,real_wage_high_skill,real_wage_low_skill,nominal_wage_everyone,nominal_wage_high_skill,nominal_wage_low_skill,n_move_in_high_skill,n_move_in_low_skill,n_move_out_high_skill,n_move_out_low_skill,net_mig_low_skill,net_mig_high_skill
Louisiana,22,1500,Capital Region Planning Commission 3,111713,104125.13123162846,49508.07708839097,82089.39790445451,116619.89656084657,58713.59569387511,5593,8191,5584,8071,1.074181160652744,0.0805635870489558
Mississippi,28,990,Central Region,110888,89343.4574017849,44047.81579683653,69561.84131107993,99682.68620234918,51242.24141983138,4082,8123,3802,8662,-4.860760406897049,2.5250703412452205
Indiana,18,1800,Hamilton County,109925,136902.30491938352,70203.05324566492,124958.52658509718,150808.16973464916,80466.91329852382,8778,4980,6976,4764,1.964976120081874,16.392995224016374
Louisiana,22,2400,Regional Planning Commission 6,108539,86999.12080319703,31881.705659942363,69239.98313225528,102282.657023049,42171.27232276657,7786,6506,7557,7782,-11.756142953224186,2.1098407024203283
Utah,49,49e3,Utah County,108042,87159.35480083617,60190.72101474275,85674.14200255102,102044.77984593797,72525.74751029232,6157,7857,7715,7913,-0.5183169508154236,-14.420318024471964
New Jersey,34,400,Passaic County,107747,110113.09941520468,60708.35815795094,93750.38637152778,128371.1107595948,75951.14658189166,2399,4588,3510,5090,-4.659062433292807,-10.311191958940853
Wisconsin,55,70100,Waukesha County,107295,126852.14509895904,74520.2264069264,115292.15451786996,141748.24654872002,86808.90738335738,5008,5557,4642,5742,-1.724218276713733,3.4111561582552774
Arkansas,5,900,Pulaski County,107278,98819.96746595975,45697.92348931029,77149.75752052195,109883.10115676587,53707.56229370267,5296,7783,5943,8707,-8.61313596450344,-6.03105949029624
Florida,12,10100,Pasco County,107018,90693.11216708823,52855.289007154075,75135.3666532057,102675.71176164261,62216.24890943989,3725,7890,3330,7879,0.1027864471397335,3.6909678745631576
Ohio,39,1490,Mahoning County,105673,88039.04316399031,47090.64378744249,65614.72480094367,96260.03449833668,53266.02315228544,2419,7868,2435,8176,-2.9146518032042246,-0.15141048328333634
Oregon,41,1326,Clackamas County,105576,108997.151075352,61167.78760132723,97000.9804085922,128487.31740677705,75633.40974001428,6374,7618,4688,6963,6.2040615291354095,15.969538531484428
Missouri,29,1700,St. Charles County,104533,111957.84394369157,72167.28095113036,101178.8158149196,123994.40471688203,82166.57404854136,4770,6069,4404,5521,5.242363655496351,3.501286675021285
Missouri,29,2600,Greene County,104225,82042.9161231503,47027.908634074694,68574.72023418835,91902.71393505856,54616.10243390684,4268,1e4,3943,9836,1.573518829455505,3.1182537778843846
Virginia,51,10700,Loudoun County,103626,153025.72430073682,86058.33423553016,154289.4182162681,177202.30386651406,105790.46246735058,8177,3130,6863,3123,0.06755061471059387,12.680215389960049
Missouri,29,1900,St. Louis City,103033,84811.60746875619,38259.055768488746,67635.42942087064,95359.67046882233,46065.07843086817,7572,8375,7815,10150,-17.227490221579494,-2.358467675404967
Pennsylvania,42,2700,Berks County,101966,109928.94027553298,59354.59883576474,85202.39430598066,121627.95797737243,68403.42547829483,2491,7148,2823,7172,-0.23537257517211618,-3.2559872898809408
New York,36,3900,NYC-Staten Island Community District 1,101650,114184.48115765981,67037.60425515848,106564.43225076383,135875.66134636573,86976.57854297635,2631,3350,3479,3820,-4.623708804722086,-8.342351205115593
Ohio,39,3190,Stark County,101575,97274.8277366183,51876.11486192177,72430.44719846395,106654.88176756828,58828.32894851468,2791,7786,2764,8028,-2.382476002953483,0.2658134383460497
California,6,9500,Solano County,100709,101302.53942583322,61925.301239029424,91557.31969552807,120917.45843494631,78435.94982695654,4320,8992,3961,7764,12.193547746477474,3.5647260920076658
North Carolina,37,1800,Winston-Salem City,97852,96555.78747403272,45877.644973111994,76328.10291119629,107669.31955985459,53752.46104746318,5038,7231,4888,7117,1.1650247312267505,1.532927277929935
Indiana,18,1e3,Allen County,97614,94306.21850956697,51258.36412731006,73317.80650119008,103242.86328298086,58063.401273100615,3386,8912,3420,8371,5.542237793759092,-0.34831069313827934
California,6,5300,Monterey County,96148,99804.70754112896,52716.30796970136,83522.81481334288,120823.17722391883,69800.14234198318,4225,5656,5060,5721,-0.6760411032990806,-8.684528019303574
Oklahoma,40,190,Northeast Oklahoma,96052,84842.912570549,55091.00068564196,69986.82063872412,93935.52442278092,61780.91292347181,1785,8081,1946,7869,2.2071378003581392,-1.6761754049889643
Michigan,26,2700,Washtenaw County,95978,117110.59773531494,55382.13263443991,106489.53763298847,131429.2443972635,65441.42387885848,8259,5079,10093,4402,7.0536998062055885,-19.108545708391507
California,6,8300,Santa Barbara County,95702,101571.94792147806,53889.18721199427,89829.19659353753,122503.47063125481,71112.89983463785,5562,6539,5615,6651,-1.1702994712754173,-0.5538024283714029
Virginia,51,51200,Henrico County,95274,108033.17476209358,55209.46270917272,95294.32691780526,123065.40053245724,66457.42819751198,6538,6496,6494,6435,0.6402586224993178,0.4618258916388521
Kentucky,21,1900,Bluegrass Area Development District,94845,95044.61199233597,47402.392982176956,81522.38580710435,106408.01284668782,56306.48166772756,7567,8350,7643,8028,3.395012915810006,-0.801307396278138
Missouri,29,900,Clay County,94766,102924.12324448743,64654.62839787396,91433.37114856017,114225.969376522,74140.18671222475,4954,8289,5347,6689,16.883692463541777,-4.147056961357449
North Carolina,37,1300,Durham County,94721,93575.41071282764,45172.72133027523,84076.057900843065,106223.22048937155,54915.04511897936,8381,6994,8465,6236,8.002449298466022,-0.8868149618352846
Alabama,1,2090,Montgomery City & Pike Road Town,94015,87394.86092898333,50121.08321824794,72802.07563550695,98395.259262185,57887.74006813055,3793,9146,3590,8722,4.50991863000585,2.1592299101207253
Minnesota,27,1100,Anoka County,93873,111822.86466635411,76102.18877985083,99323.89537556311,124633.06415064854,86506.81914409513,2757,6275,2784,5918,3.8030104502892206,-0.2876226390975041
Virginia,51,1300,Arlington County,93100,142503.6962703544,61070.48731766236,151956.3157946612,167014.20763489782,81847.51008083248,13280,2125,14722,2098,0.2900107411385607,-15.488721804511279
Alabama,1,2700,Mobile City,93045,89474.01530245916,48494.75897165407,69136.58410572591,99415.60971997846,55955.279395963975,3147,6426,3167,6832,-4.363480036541459,-0.21494975549465312
Ohio,39,5400,Butler County,92725,117126.24354453628,61732.58015837104,92272.09044452223,128157.94211202938,70168.19199095023,3555,7166,3416,7163,0.032353734160150985,1.4990563494203288
Arizona,4,800,Pinal County,92411,83510.26974228444,53061.79062560715,68902.7642033192,93997.39420935413,61240.784204390904,3116,10230,2639,9241,10.702189133328284,5.1617231714839145
Pennsylvania,42,800,Luzerne County,92380,99105.88317673378,51912.10548345788,74131.77190609474,109094.14178970917,59196.87068289979,2588,6073,3003,6045,0.30309590820523924,-4.492314353756225
New Jersey,34,2300,Mercer County,91301,141051.58534427057,64493.10982044081,118676.65791107975,160125.84945360565,76823.0037159958,5335,4386,5938,4792,-4.446829717089627,-6.604527880307992
South Dakota,46,590,Sioux Falls City,91048,91624.74384226884,55943.7491770981,79145.9853476047,102887.05547785548,64463.60998053867,4417,7431,4840,6999,4.744750021966436,-4.645901063175468
Virginia,51,4100,Chesterfield County,90759,108687.69886611427,62064.91932206039,96182.992423705,123208.92159367018,73578.41259998437,4550,6125,3788,5813,3.4376756024195947,8.395861567447856
Tennessee,47,2e3,Hamilton County,90279,94914.45694532919,52146.96219619871,78455.1874793833,107191.87964177315,60636.1414331521,4116,6540,3597,6301,2.647348774355055,5.748845246402818
Maryland,24,900,Howard County,90156,145299.95251698737,77370.91496839325,146038.62306103553,167785.67131226152,95762.2954052269,7095,3117,6372,3367,-2.7729712942011626,8.019432982829763
Pennsylvania,42,2e3,Westmoreland County,89947,107157.44634442644,58221.77696942504,84857.96866170049,118197.17953909586,65508.21919535073,3115,5218,3009,4638,6.448241742359389,1.1784717667070608
Illinois,17,2890,Winnebago County,89924,95012.62730132535,53129.60755713208,72733.06213839051,104141.36573668197,60317.13619962082,2437,8121,3071,7851,3.002535474400605,-7.050398113962902
Texas,48,6600,Coastal Bend COG,89749,101765.76564792955,54901.94723772016,75875.2125843136,112696.48988706693,63248.58794442621,3149,11069,3227,10926,1.5933325162397352,-0.8690904634034919
Colorado,8,100,Larimer County,89295,95026.65135485427,57598.31140935127,92497.59889249268,111976.08731952858,70976.42497002798,6440,6594,6301,6755,-1.803012486701383,1.5566381096365978
New York,36,400,Oneida County,89291,92856.09126460824,52188.539454089434,72135.03231769941,101962.02705652312,59282.317631383,2457,5808,2347,5654,1.7246978978844452,1.231927069917461
Alaska,2,100,Anchorage Municipality,89178,114285.33797852283,68632.56584791881,103500.98802938708,131783.16034101156,83203.04891895867,5025,8404,6539,10817,-27.058243064432933,-16.977281392271635
New Jersey,34,190,Atlantic County,89057,99151.95356096319,53948.508098576676,81786.36565069604,113802.01167877013,65866.43455674282,2497,6760,2390,6509,2.818419663810818,1.2014777052898706
California,6,10700,Tulare County,88780,89576.5475,43125.20066304688,62096.669577166416,103367.31572580645,53190.67931850614,1774,7480,2014,7650,-1.9148456859653076,-2.703311556656905
Virginia,51,51187,Norfolk City,88583,84116.2784360822,41979.83207344759,67100.62434968886,98000.50061382439,52657.863533168675,4863,10271,4437,10194,0.8692412765429033,4.809049140354244
California,6,6100,Placer County,88212,118840.68398078733,70670.63120238128,112288.33011033338,140123.6946094181,88866.30639831781,4914,5557,4447,5862,-3.4575794676461253,5.294064299641772
North Carolina,37,5e3,Cumberland County,87918,71964.11856300154,40818.28500506097,59737.395798444726,82741.13854493278,49305.49173374464,4471,8804,4577,9755,-10.816897563638845,-1.205668918765213
Oregon,41,700,Lane County,86898,73338.68381237169,47394.4826232494,68542.39658919648,87114.39636704454,58300.34714120456,4138,7921,4361,7443,5.500701972427444,-2.5662270708186607
Minnesota,27,390,St. Louis,86686,90518.62780269058,54715.99596815456,74101.01801673186,101122.31545905121,62385.20814146251,2592,5768,2715,5565,2.3417852940497887,-1.4189142422075076
Virginia,51,51e3,Roanoke Valley-Alleghany Regional Commission,86592,94048.99870199624,49719.83878592156,74749.23182838,106102.5273028377,58356.47400074885,3714,6745,3859,7200,-5.254526977087953,-1.674519586104952
Texas,48,3500,Central Texas COG,86556,86894.64869168801,48646.05224771924,69034.33370059967,98278.40735652283,57134.1189296333,4180,11632,4066,11314,3.6739220851240817,1.3170664078746708
Texas,48,4800,Houston-Galveston Area Council,86203,126081.48779799955,73756.1456809229,103767.74307501227,138244.90851319846,82268.82782311011,3414,5647,3191,4709,10.881291834390915,2.586916928645175
New York,36,2e3,Albany County,85218,107762.13070206414,60596.27474729614,95046.24409993239,120984.5238034092,71234.51654731382,5228,4669,5145,5092,-4.963740054917975,0.9739726348893426
New Jersey,34,1e3,Somerset County,85130,163060.202471104,74649.5903196347,149554.7823317755,184475.0568176786,91944.9399086758,4514,1645,4300,2134,-5.744155996710913,2.5138024198284974
Nebraska,31,800,Lancaster County,84962,87719.80574648477,57054.584934510414,80300.05644078771,98013.66878336415,65653.18541919104,4552,6409,5193,5485,10.875450201266448,-7.544549327934842
Ohio,39,1090,Lake County,84081,113581.84244714775,61777.92288256381,89773.74805806964,125189.57828431952,70346.51392908047,2485,3706,2552,3631,0.8919970028900703,-0.7968506559151295
New York,36,2900,Orange County,84057,113566.77564700396,70523.12151859343,100161.82018579528,128685.9785497785,83845.8164662473,2470,4018,2341,4505,-5.793687616736262,1.534672900531782
Texas,48,4700,Galveston County,83551,124199.1783313917,71885.94366731161,102151.7263886137,137447.66627834036,81555.19900120274,4479,7578,3790,7140,5.242307093870809,8.246460245837872
Illinois,17,3600,McHenry County,83465,121197.00926061494,74165.50713896188,104916.56946291862,134207.26533674964,85080.62153586833,2458,5086,2496,5763,-8.111184328760558,-0.45528065656263106
Colorado,8,690,Pueblo County,81760,72630.69178163653,46247.72375361778,62933.92133757962,83540.99226926736,54845.77586126412,2896,7902,3260,8042,-1.7123287671232876,-4.4520547945205475
Tennessee,47,2400,Rutherford County,80218,86154.40204745423,59476.54006307387,80660.84879288437,97753.86560193487,69220.8209929949,3925,6404,4132,5945,5.721907801241617,-2.5804682240893566
Washington,53,10700,Benton & Franklin Counties,79894,101407.70456245325,58633.79513880727,82366.45816941184,114516.08820386794,68220.65118356408,3096,6332,2888,6319,0.16271559816757203,2.6034495706811525
South Carolina,45,606,Lexington,79822,93896.5133850333,53158.280484095805,77023.20157677548,104930.54635471433,60879.310125459386,2856,6105,2781,5801,3.808473854325875,0.93959058906066
New York,36,2200,Broome County,79612,86885.93618735958,53946.38721033245,71712.96422484535,95317.66635733125,60446.0580967035,2517,5374,2920,5433,-0.7410943073908456,-5.062050947093403
Florida,12,11500,Sarasota County,79539,91233.84719908619,50456.877691497764,77305.32457076998,105468.40545428585,61729.26528033693,4072,6863,3583,6020,10.598574284313356,6.147927431825897
Florida,12,6900,Lake,76419,84547.45405090344,49966.34965009388,69339.73338411393,96648.95350042096,59057.57328521616,3418,7159,2989,6401,9.918999201769193,5.613787147175441
Pennsylvania,42,2300,Cumberland County,76274,98185.91364571152,59187.618193927956,85722.30723456018,110623.66829307633,68584.91330410168,3420,4883,3062,4076,10.580276372027166,4.693604635917875
Ohio,39,800,Lorain County,75856,105307.88390084295,57029.75944788899,80424.64367032518,115846.14097160603,64709.64417872256,2370,6152,2110,6548,-5.220417633410673,3.4275469310272095
Georgia,13,400,Coastal Regional Commission,75606,87988.7533914973,48754.08070872501,75238.9585121884,101005.46104190832,58734.646768097686,4857,7860,4597,7506,4.682168081898262,3.438880512128667
Oregon,41,1100,Marion County,75387,82564.2800855223,48932.5274510732,68661.79596420424,95379.80268784362,59346.5016210332,3019,6495,2786,6097,5.27942483452054,3.0907185589027284
Utah,49,11e3,Davis County,75098,96537.1840269425,66734.65733956159,92783.36872573488,111282.75936171919,78696.17933687489,3688,5356,3274,5084,3.6219340062318572,5.512796612426429
Pennsylvania,42,2400,Dauphin County,74948,95400.68843344344,55100.331578654186,80075.74246040733,106638.26957614107,64174.773340017826,3472,5162,3492,5425,-3.5090996424187435,-0.266851683834125
Florida,12,8100,Manatee County,74061,92887.45868565916,51951.035206556284,77610.41835685578,107499.17768571591,62929.31705413391,3974,7266,3207,6119,15.48723349671217,10.356327891872915
Michigan,26,1800,Ingham County,73994,91452.26318952565,48719.8355277397,76361.74698629869,100824.28864563211,55805.693745040044,4765,6311,6038,5863,6.0545449631051165,-17.20409762953753
Wisconsin,55,200,Outer Green Bay City,73982,98889.10902690713,58105.20165800755,82525.9089901896,109235.47916867585,66800.30167788093,3061,5885,3433,5642,3.2845827363412723,-5.028250114892812
Texas,48,6700,Cameron County,73850,82921.67548043204,40598.888510582925,57037.33235050522,91402.74954411558,46411.418958188755,1339,4972,1482,5687,-9.68178740690589,-1.9363574813811781
