res_stname,res_state,res_puma,place_name,pop,real_wage_high_skill,real_wage_low_skill,nominal_wage_everyone,nominal_wage_high_skill,nominal_wage_low_skill,n_move_in_high_skill,n_move_in_low_skill,n_move_out_high_skill,n_move_out_low_skill,net_mig_low_skill,net_mig_high_skill
Florida,12,8500,Martin County,32014,97274.51154508903,47068.07700520486,83021.28576252585,119327.59735784032,61931.83945015348,1441,3043,1527,2312,0.02283376022989942,-0.0026863247329293434
Rhode Island,44,400,South Rhode Island,32003,101696.7520612915,55270.658240568955,100062.58631432753,124757.72163443998,73899.4114873222,1022,1230,1362,1748,-0.016185982564134612,-0.010624003999625035
Virginia,51,51084,Northern Shenandoah Valley Regional Commission,31992,97555.33929777177,56037.214468085105,88107.74703978529,118520.59520594194,71679.26261398176,1109,2293,875,2379,-0.002688172043010753,0.007314328582145537
Georgia,13,4100,Central Savannah River Area Regional Commission,31969,94879.58343590645,54778.58054753061,88181.96534424205,113199.84121681027,68608.89338285872,1446,1658,1393,1560,0.003065469673746442,0.0016578560480465451
Pennsylvania,42,1300,"Venango, Jefferson, Clarion & Forest Counties",31888,71583.78933061502,45504.378565958265,61005.476025095224,83754.84539585457,54596.190742868086,728,1824,741,1817,2.1951831409934772e-4,-4.0767686904164577e-4
Iowa,19,1900,Northwest Central Iowa,31820,66211.19890130707,45760.32817337461,59391.55774343956,77847.27088463724,54678.52999226006,625,2282,563,2399,-0.0036769327467001886,0.0019484600879949717
Maine,23,400,Kennebec County,31808,76213.58894070619,46211.984618063616,68338.32887235677,91638.55842771486,58188.095368005575,1151,2472,1305,2147,0.010217555331991951,-0.0048415492957746475
Tennessee,47,100,Northwest Tennessee,31764,69619.9518917156,39408.962941455946,57263.138823529414,83296.5135355512,48835.92804729979,622,2560,746,2761,-0.006327918398186626,-0.0039037904546026948
Texas,48,3900,Deep East Texas COG,31643,67718.66412988331,46798.81087915636,61974.68598718315,80754.93607305936,55999.88674270957,1053,2744,903,2444,0.009480769838510887,0.004740384919255444
Iowa,19,100,"Sioux, Clay, Dickinson, O'Brien, Lyon, Emmet, Palo Alto & Osceola Counties",31617,75316.9235629527,46679.865099534094,65065.96481065532,88550.80798274002,56997.712621770435,608,2306,851,2475,-0.005345225669734636,-0.007685738684884714
New York,36,2600,Chautauqua County,31587,70019.0488408037,41314.69846250392,58756.615895592375,82380.31931993818,50763.447756510825,687,2382,724,2202,0.00569854687054801,-0.0011713679678348689
Mississippi,28,200,Northeast Region,31585,76944.13958560524,37269.47741812279,53782.29861736712,89242.76030534352,46020.13797383749,321,2551,480,2702,-0.004780750356181732,-0.005034035143264208
New York,36,800,Wayne & Seneca Counties,31537,78917.80841387152,48633.50974872276,70045.56945609886,95312.42126208072,60777.632363674275,682,1879,770,1988,-0.0034562577290167106,-0.0027903732124171608
Wyoming,56,400,"Natrona, Carbon & Converse Counties",31522,85179.62288135593,55662.99881522969,75272.52048172688,101569.9824981577,67585.37395659433,987,2720,978,2840,-0.0038068650466340967,2.8551487849755726e-4
Alabama,1,800,St. Clair & Blount Counties,31516,83593.07718388512,50074.64500914429,68155.54741780397,98174.0153570004,60911.70305130426,618,2330,595,2181,0.004727757329610356,7.297880441680416e-4
Illinois,17,501,"Montgomery, Bond, Clinton, Fayette & Effingham Counties",31492,80844.04523370748,51574.11196147998,70100.17164091989,96322.20572960295,62167.109224531174,763,2020,792,2218,-0.0062873110631271436,-9.208687920741775e-4
Tennessee,47,2200,"Coffee, Franklin, Lincoln & Moore Counties",31488,81896.74134453782,40479.2900858789,61175.59019221291,95545.98100840337,50060.043646048485,795,3168,843,2334,0.026486280487804877,-0.001524390243902439
Iowa,19,2200,"Wapello, Mahaska, Washington, Jefferson, Keokuk, Davis & Van Buren Counties",31487,71164.75970569819,47525.60027419797,64551.8543638062,84366.26252348154,57610.56347683027,1098,2364,1131,2271,0.002953599898370756,-0.0010480515768412362
Nebraska,31,500,South Central Nebraska,31409,83013.38140247797,46716.14738384517,69854.43725214805,97158.93358027845,56803.15806825813,1321,2110,1245,2525,-0.01321277340889554,0.002419688624279665
Indiana,18,1900,Madison County,31289,74960.0266153038,46220.993162987426,64304.74658249891,88370.44160392226,56341.4124225042,720,3521,764,3314,0.0066157435520470455,-0.0014062450062322222
Mississippi,28,400,Three Rivers Region,31244,74126.17220172202,39695.3382122321,59135.89722187092,88193.68142681426,48158.849625370276,1450,2449,1407,2217,0.0074254256817308925,0.001376264242734605
Arizona,4,400,Coconino County,31175,77697.38042659975,48035.11191922045,72408.31506416049,93815.0878293601,60361.14807230617,2010,2236,2545,2252,-5.132317562149158e-4,-0.017161186848436247
Indiana,18,1100,"Montgomery, Clinton, White, Carroll & Benton Counties",31173,79849.71511068335,48841.608718459844,66469.09180476544,93275.54148219441,59163.8667051356,729,2774,675,2737,0.001186924582170468,0.001732268309113656
New Mexico,35,1100,Central Southeast New Mexico,31169,67797.32964208028,40498.987187447085,56464.30613857908,80290.01305121614,49663.68527403059,1186,2637,1172,3400,-0.02447945073630851,4.491642336937342e-4
Indiana,18,800,Kosciusko & Marshall Counties,31157,88970.99622964868,49381.858853081074,69960.08473885765,102901.36332476436,59687.391641280534,765,2529,737,2580,-0.0016368713290753282,8.986744551786115e-4
Indiana,18,1400,"Grant, Miami & Wabash Counties",31116,70272.19866881808,46034.978281201285,60941.98500247893,81932.49798305768,55534.57757456095,442,3026,493,2951,0.0024103355187042037,-0.0016390281527188584
Tennessee,47,1300,Washington County,31097,86006.78351616347,41552.035997996136,71607.2640685507,99648.09018541889,50935.3575466972,1618,1564,1743,1898,-0.010740585908608548,-0.004019680355018169
Pennsylvania,42,2100,Cambria County,31026,81274.77566225166,46250.7969012605,66283.79043670115,94532.4809602649,55530.297321428574,687,1744,748,1559,0.005962740926964481,-0.0019660929542963967
Virginia,51,51096,Virginia's Region 2000,30976,66283.91010792313,39997.243440419814,60406.700783672066,81546.56764938141,50127.63330346858,1632,2373,1565,2182,0.006166064049586777,0.002162964876033058
Indiana,18,3200,"Warrick, Gibson & Posey Counties",30955,91981.45394912985,60063.35674686772,81856.15673514192,107694.92704149934,71155.65700188492,950,1926,703,1868,0.001873687611048296,0.007979324826360847
Virginia,51,51110,Central Shenandoah Planning District Commission,30924,76810.99112721819,42620.436510950756,66993.00903361345,92357.61647088228,54145.33282694012,1409,2341,1570,1804,0.017365153279006597,-0.005206312249385591
New Hampshire,33,100,Northern New Hampshire,30918,87882.53231979588,43141.79541018911,75901.18166082836,107131.44577928982,56131.892724947844,1474,1798,1325,2056,-0.00834465359984475,0.0048191991720033635
Texas,48,700,North Texas Regional Planning Commission,30916,74698.82360442051,44745.03421102007,65921.04451772464,90866.56574100311,54909.380949402715,622,3697,666,2884,0.026297063009444947,-0.0014232112821839823
Texas,48,1600,East Texas COG,30915,91705.16725146199,45864.83595939466,69106.84603766461,108197.47368421052,56617.90539951423,910,3753,923,4142,-0.012582888565421316,-4.2050784408863013e-4
Michigan,26,2300,Van Buren & Cass Counties,30910,77437.62077676035,45786.71909569327,66107.89056739862,93584.9450584149,56761.973740736765,508,2260,774,2412,-0.004917502426399224,-0.008605629246198641
North Carolina,37,200,Wilkesboro High Country,30890,70198.71127033308,39643.76430072901,55967.85230534462,86155.8344306739,48995.68272284092,580,1287,367,1133,0.004985432178698608,0.00689543541599223
Georgia,13,1900,Three Rivers Regional Commission,30878,71938.93947606142,41089.99250991335,58563.33876483605,87543.6901535682,52281.2123659862,418,2454,605,2546,-0.002979467582097286,-0.006056091715784701
Wyoming,56,100,"Sheridan, Park, Teton, Lincoln & Big Horn Counties",30866,80891.06150558063,52965.30268414044,77759.04596536071,98869.0662550463,65299.26666199453,1512,2276,2074,2313,-0.0011987299941683405,-0.018207736668178577
North Dakota,38,200,East Central North Dakota,30848,70900.13689505166,50580.64877018095,65599.34570388161,81163.62792278412,59396.56858814606,894,1789,782,1569,0.0071317427385892114,0.0036307053941908715
Pennsylvania,42,3800,"Somerset, Bedford & Fulton Counties",30819,75260.45116559486,45490.95917352383,61684.477301247505,88582.64569935692,55633.05827832535,239,1517,369,1600,-0.00269314383983906,-0.004218177098543107
Iowa,19,200,"Cerro Gordo, Floyd, Kossuth, Hancock, Winnebago, Mitchell & Worth Counties",30817,75884.59285258455,46476.008554496264,64424.90484166245,88961.04530950861,56499.49755217727,552,1942,604,2046,-0.003374760684038031,-0.0016873803420190156
North Carolina,37,3400,Rowan County,30682,75989.83744338198,44802.75357272774,63396.49119187431,89986.04680422747,55159.71205113548,681,2194,581,2022,0.005605892705821003,0.003259239945244769
California,6,2500,Imperial County,30628,81083.50733985765,41066.94925060613,62530.86627804275,97098.51890569396,53967.048435089266,656,3140,806,3382,-0.007901266814679378,-0.004897479430586392
New Mexico,35,600,Sandoval County,30610,84030.59562506388,46277.22536806342,76164.79686100401,101861.04640703261,60348.362400906,687,1433,976,1837,-0.013198301208755309,-0.009441359032995754
Kentucky,21,2e3,Bluegrass Area Development District,30607,69409.76540807058,45625.04923783404,65865.38292140597,84250.96587517842,56827.96421965687,1360,2667,989,2205,0.015094586205769922,0.012121410134936452
Wisconsin,55,900,La Crosse County,30600,81285.57221670529,50219.759591693066,76326.05097129104,97449.00816506676,62849.292009855686,1170,2514,1491,2157,0.011666666666666667,-0.010490196078431373
Connecticut,9,1500,Windham County,30598,81490.31590246895,51003.95343300111,76461.11130547985,101153.35654040791,67545.37868217054,809,2185,863,2160,8.170468658082227e-4,-0.0017648212301457611
Kansas,20,700,Douglas County,30532,78975.01689578373,47546.86864359003,80875.68117862038,94890.1724137931,60300.34118840907,2267,1731,2627,2017,-0.009367221276038255,-0.011790907899908293
Tennessee,47,2300,Wilson County,30478,89511.22014226881,51847.79767726162,79363.93915398186,107118.2197678772,65770.10965770172,932,2019,1277,1877,0.0046590983660345165,-0.011319640396351466
West Virginia,54,300,Monongalia & Preston Counties,30466,85463.37220014451,47490.94563673073,76004.5912456535,100231.95926661849,55945.85956778584,1419,1420,1875,1307,0.0037090527145014116,-0.014967504759403926
Colorado,8,900,"La Plata, Montezuma, Gunnison, Archuleta, Dolores, Hinsdale & San Juan Counties",30388,59701.56272363713,40750.555093083094,62644.97376298644,75810.42359503263,53177.88550022703,2017,2066,1579,2010,0.0018428326971172831,0.014413584309595892
Missouri,29,2700,"Taney, Barry, Stone & McDonald Counties",30378,65748.45202364711,36732.243761996164,53044.90294862518,79536.05093224192,46467.72846336231,791,3561,862,3052,0.016755546777273027,-0.002337217723352426
Georgia,13,1200,Heart of Georgia Altamaha Regional Commission,30356,82299.77001421127,39052.99350745899,55591.39829501209,95389.2830412127,47263.76438519106,611,2087,433,2826,-0.02434444590855185,0.005863750164712083
Louisiana,22,1600,Capital Region Planning Commission 5,30337,97986.21841133738,64678.14024316841,89766.61748830514,115573.98547100155,76723.13193692068,802,2112,780,1632,0.015822263242904703,7.25187065299799e-4
Mississippi,28,1900,South Region,30336,65198.53879738043,48261.648160351455,62470.91358768119,79004.46140107165,57895.814881933,433,3163,460,3031,0.00435126582278481,-8.900316455696202e-4
North Carolina,37,3800,Harnett County,30332,69546.00368744513,41104.85407495539,60841.21732948234,84815.13871817384,52719.177929803685,1034,2792,1601,2400,0.012923644995384412,-0.01869312936832388
Arkansas,5,1300,"Pope, Johnson, Yell, Conway & Perry Counties",30324,71615.11495051224,42734.59172512843,59008.83433911658,83385.98350408056,51253.87648456057,694,2548,612,2608,-0.0019786307874950534,0.0027041287429099064
Georgia,13,3800,Northeast Georgia Regional Commission,30276,78569.84504504505,49949.03160624561,71037.84679566133,93868.01441441441,62822.98287319682,509,1990,527,2081,-0.0030056810675122207,-5.945303210463733e-4
Georgia,13,900,Southwest Georgia Regional Commission,30248,70083.66966254027,38305.69044372831,58466.55566650025,84886.95268780737,48811.0598041646,982,3156,979,3098,0.0019174821475800054,9.918011108172441e-5
Iowa,19,1300,Story & Boone Counties,30191,80932.41080136166,52370.053384601626,80070.96571739524,95922.82427086208,64664.20092998301,1817,1862,2706,1754,0.0035772250008280614,-0.029445861349408763
Missouri,29,700,"Pettis, Randolph, Saline, Cooper, Howard, Carroll & Chariton Counties",30176,60299.098559381586,41357.51752767528,55715.501243781095,71849.39581869291,50732.09946820056,648,2259,690,2459,-0.006627783669141039,-0.0013918345705196183
Ohio,39,100,"Defiance, Williams, Henry & Paulding Counties",30154,78209.29672276351,48458.65503161878,65429.30448392211,92321.6554472985,59382.107503858984,542,2287,519,2207,0.0026530476885322013,7.627512104530079e-4
Texas,48,200,Panhandle Regional Planning Commission,30073,78317.27099690697,43971.03848018422,61669.476503260084,93526.8298834166,53555.52326990668,738,3594,892,4144,-0.01828883051241978,-0.005120872543477538
Minnesota,27,2200,"Blue Earth, Nicollet & Waseca Counties",30068,74024.27290762555,52366.89253731343,73462.67493517719,89186.68729076255,65050.45870646766,1409,2153,1611,1755,0.013236663562591459,-0.006718105627244912
Georgia,13,200,Coastal Regional Commission,30064,74611.07545311269,41813.82004172555,63573.12781540005,92215.74448384554,53788.490746349016,1311,3583,1366,3869,-0.009513038850452368,-0.001829430548163917
Oklahoma,40,1400,"Garfield, Kay & Noble Counties",30056,76084.70417391304,47611.68058536585,65928.89173964497,89861.1904347826,56978.60117073171,941,3676,1030,3284,0.01304232100079851,-0.0029611392068139473
Ohio,39,3500,Belmont & Jefferson Counties,29978,83819.626627544465,50078.875194088985,67620.81326150021,95867.78067119016,59373.733254805375,529,2413,640,2266,0.004903595970378277,-0.0037027153245713525
Arkansas,5,300,"Baxter, Boone, Carroll, Marion, Madison, Newton & Searcy Counties",29969,73093.25974025975,37201.50025143879,53630.59617178132,84024.78181818181,45784.52489244007,523,3226,550,3153,0.002435850378724682,-9.009309619940606e-4
California,6,3100,Kings County,29964,81574.39347211513,45802.48819392831,66596.88943971565,101095.5191467489,58922.418672460124,881,3376,590,3735,-0.01198104391936991,0.009711653984781738
Kansas,20,1500,Southeast Kansas,29957,66678.06917030568,45272.28397543272,60093.07721599323,77871.53502183406,54410.12518146287,834,2273,735,2480,-0.006909904196014287,0.0033047367893981375
Kentucky,21,500,Barren River Area Development District,29954,81340.39904988123,46627.847668780305,71891.09110446645,96070.76734591824,57462.651697127934,1394,3015,1566,2575,0.014689190091473592,-0.005742137944848768
Maine,23,600,Androscoggin County,29912,74890.90894594164,45183.19093333333,66558.12032316599,90326.02997926966,57725.612977777775,1127,2386,895,2358,9.360791655522868e-4,0.00775608451457609
Ohio,39,2300,"Seneca, Crawford & Wyandot Counties",29877,73494.77785888079,45881.89269761606,60646.99384231329,86263.10778588807,55363.06770388959,379,2435,309,2719,-0.009505639789804867,0.0023429393848110585
Tennessee,47,1800,"Roane, Loudon & Monroe Counties",29843,87294.24227353463,44271.95672375601,65002.34686606736,101468.62948490231,53910.16624344913,397,2411,418,2478,-0.0022450825989344236,-7.036826056361626e-4
North Carolina,37,4e3,Wayne County,29841,75307.76563461144,40617.99860966284,59288.141876326845,89624.09042444125,50717.38408063955,736,3198,718,3050,0.004959619315706578,6.031969438021514e-4
Iowa,19,400,"Bremer, Winneshiek, Fayette, Clayton, Allamakee, Chickasaw & Howard Counties",29828,67555.13555992141,48474.44789657509,64244.61199636234,81257.06679764243,58827.72861387687,708,1613,631,1585,9.387153010594072e-4,0.00258146707791337
Texas,48,5500,Golden Crescent Regional Planning Commission,29789,83028.12175488025,56241.836525777006,72872.66325250836,98019.05111692494,66279.2169278666,446,2337,846,2240,0.003256235523179697,-0.01342777535331834
Nebraska,31,100,North Central & Northwest Nebraska,29767,66638.41937903105,43406.47901321174,60681.54578723762,79730.21238938053,53257.39869051795,966,2073,943,2012,0.0020492491685423454,7.726677192864582e-4
